Scopus Source ID,Title,CiteScore,Subject code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Print ISSN,E-ISSN,Science code
21100403241,Research Synthesis Methods,3.98,3304,Education,Quartile1,Top 10%,,17592887,33
3900148209,International Journal of Clinical and Health Psychology,3.94,3203,Clinical Psychology,Quartile1,Top 10%,16972600,,32
19366,American Journal of Kidney Diseases,3.93,2727,Nephrology,Quartile1,Top 10%,2726386,15236838,27
16232,British Journal of Political Science,3.92,3312,Sociology and Political Science,Quartile1,Top 10%,71234,14692112,33
20640,Thrombosis and Haemostasis,3.9,2720,Hematology,Quartile1,Top 10%,3406245,,27
26979,Geomorphology,3.88,1904,Earth-Surface Processes,Quartile1,Top 10%,0169555X,,19
28795,GIScience and Remote Sensing,3.87,1900,General Earth and Planetary Sciences,Quartile1,Top 10%,15481603,,19
29482,"Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics",3.86,3106,Nuclear and High Energy Physics,Quartile1,Top 10%,3702693,,31
24246,American Journal of Clinical Dermatology,3.85,2708,Dermatology,Quartile1,Top 10%,11750561,,27
19700174916,Therapeutic Advances in Gastroenterology,3.85,2715,Gastroenterology,Quartile1,Top 10%,1756283X,17562848,27
12213,ACM Transactions on Computer Systems,3.84,1700,General Computer Science,Quartile1,Top 10%,7342071,,17
17058,Nicotine and Tobacco Research,3.83,2739,"Public Health, Environmental and Occupational Health",Quartile1,Top 10%,14622203,1469994X,27
24408,Clinical Oral Implants Research,3.83,3504,Oral Surgery,Quartile1,Top 10%,9057161,16000501,35
5800173377,ACM Transactions on Knowledge Discovery from Data,3.82,1700,General Computer Science,Quartile1,Top 10%,15564681,,17
24353,Journal of Economic Surveys,3.81,2002,Economics and Econometrics,Quartile1,Top 10%,9500804,14676419,20
12107,Behavior Therapy,3.79,3203,Clinical Psychology,Quartile1,Top 10%,57894,,32
145707,Technological and Economic Development of Economy,3.76,2003,Finance,Quartile1,Top 10%,20294913,20294921,20
4400151522,Planning Theory,3.76,3305,"Geography, Planning and Development",Quartile1,Top 10%,14730952,,33
12811,Personality and Social Psychology Bulletin,3.74,3207,Social Psychology,Quartile1,Top 10%,1461672,,32
28214,Seminars in Fetal and Neonatal Medicine,3.74,2735,"Pediatrics, Perinatology, and Child Health",Quartile1,Top 10%,1744165X,,27
15112,Freshwater Biology,3.72,1104,Aquatic Science,Quartile1,Top 10%,465070,13652427,11
19700201158,Studies in Science Education,3.72,3304,Education,Quartile1,Top 10%,3057267,19408412,33
12507,Aerospace Science and Technology,3.7,2202,Aerospace Engineering,Quartile1,Top 10%,12709638,,22
20833,Health Affairs,3.69,2719,Health Policy,Quartile1,Top 10%,2782715,,27
22017,Basin Research,3.69,1907,Geology,Quartile1,Top 10%,0950091X,13652117,19
25688,Journal of Endodontics,3.69,3500,General Dentistry,Quartile1,Top 10%,992399,,35
20107,Survey of Ophthalmology,3.68,2731,Ophthalmology,Quartile1,Top 10%,396257,,27
22111,Journal of Autism and Developmental Disorders,3.68,3204,Developmental and Educational Psychology,Quartile1,Top 10%,1623257,,32
19900191609,Journal of Operational Oceanography,3.66,1910,Oceanography,Quartile1,Top 10%,1755876X,,19
29047,New Journal of Physics,3.65,3100,General Physics and Astronomy,Quartile1,Top 10%,13672630,,31
78019,American Ethnologist,3.63,3314,Anthropology,Quartile1,Top 10%,940496,,33
24419,Journal of Glaciology,3.62,1904,Earth-Surface Processes,Quartile1,Top 10%,221430,,19
13093,Quarterly Review of Biology,3.61,1100,General Agricultural and Biological Sciences,Quartile1,Top 10%,335770,15397718,11
20323,Journal of Education Policy,3.6,3304,Education,Quartile1,Top 10%,2680939,14645106,33
27030,Applied Physics Letters,3.58,3101,Physics and Astronomy (miscellaneous),Quartile1,Top 10%,36951,10773118,31
25610,International Endodontic Journal,3.57,3500,General Dentistry,Quartile1,Top 10%,1432885,13652591,35
14427,European Sociological Review,3.56,3312,Sociology and Political Science,Quartile1,Top 10%,2667215,14682672,33
20333,Journal of Politics,3.53,3312,Sociology and Political Science,Quartile1,Top 10%,223816,14682508,33
12868,Cognitive Behaviour Therapy,3.5,3203,Clinical Psychology,Quartile1,Top 10%,16506073,16512316,32
17712,Qualitative Health Research,3.48,2739,"Public Health, Environmental and Occupational Health",Quartile1,Top 10%,10497323,,27
12191,Journal of Arthroplasty,3.44,2732,Orthopedics and Sports Medicine,Quartile1,Top 10%,8835403,15328406,27
29419,Aquaculture,3.42,1104,Aquatic Science,Quartile1,Top 10%,448486,,11
18134,American Journal of Chinese Medicine,3.41,2707,Complementary and alternative medicine,Quartile1,Top 10%,0192415X,,27
86245,Precision Agriculture,3.41,1100,General Agricultural and Biological Sciences,Quartile1,Top 10%,13852256,15731618,11
17785,Medical Care,3.4,2739,"Public Health, Environmental and Occupational Health",Quartile1,Top 10%,257079,15371948,27
13790,Precision Engineering,3.36,2200,General Engineering,Quartile1,Top 10%,1416359,,22
25150,Applied and Computational Harmonic Analysis,3.36,2604,Applied Mathematics,Quartile1,Top 10%,10635203,1096603X,26
13266,American Journal of Ophthalmology,3.27,2731,Ophthalmology,Quartile1,Top 10%,29394,,27
19393,BJU International,3.27,2748,Urology,Quartile1,Top 10%,14644096,1464410X,27
23366,Reviews in Fish Biology and Fisheries,3.27,1104,Aquatic Science,Quartile1,Top 10%,9603166,15735184,11
17792,Medical Decision Making,3.26,2719,Health Policy,Quartile1,Top 10%,0272989X,,27
28089,Obstetrics and Gynecology,3.26,2729,Obstetrics and Gynaecology,Quartile1,Top 10%,297844,,27
24337,Dermatologic Clinics,3.24,2708,Dermatology,Quartile1,Top 10%,7338635,,27
25184,Applied Mathematics Letters,3.23,2604,Applied Mathematics,Quartile1,Top 10%,8939659,,26
26365,Demography,3.23,3317,Demography,Quartile1,Top 10%,703370,15337790,33
5700169428,Nous,3.22,1211,Philosophy,Quartile1,Top 10%,294624,14680068,12
15222,Arthroscopy - Journal of Arthroscopic and Related Surgery,3.19,2732,Orthopedics and Sports Medicine,Quartile1,Top 10%,7498063,15263231,27
19400158383,Saudi Journal of Biological Sciences,3.19,1100,General Agricultural and Biological Sciences,Quartile1,Top 10%,1319562X,,11
19196,Surgical Endoscopy and Other Interventional Techniques,3.18,2746,Surgery,Quartile1,Top 10%,9302794,14322218,27
12595,Breast,3.15,2746,Surgery,Quartile1,Top 10%,9609776,,27
144820,Journal of Happiness Studies,3.14,3301,Social Sciences (miscellaneous),Quartile1,Top 10%,13894978,,33
21846,Anesthesiology,3.13,2703,Anesthesiology and Pain Medicine,Quartile1,Top 10%,33022,15281175,27
23262,Inventiones Mathematicae,3.11,2600,General Mathematics,Quartile1,Top 10%,209910,14321297,26
14929,Global Networks,3.09,3300,General Social Sciences,Quartile1,Top 10%,14702266,14710374,33
12239,Journal of Orthopaedic Research,3.07,2732,Orthopedics and Sports Medicine,Quartile1,Top 10%,7360266,,27
12551,Best Practice and Research in Clinical Obstetrics and Gynaecology,3.03,2729,Obstetrics and Gynaecology,Quartile1,Top 10%,15216934,,27
13222,European Journal of Pain,3.03,2703,Anesthesiology and Pain Medicine,Quartile1,Top 10%,10903801,,27
19794,Entomologia Generalis,3.02,1109,Insect Science,Quartile1,Top 10%,1718177,,11
24527,Acta Mathematica,3,2600,General Mathematics,Quartile1,Top 10%,15962,,26
26107,The Philosophical Review,3,1211,Philosophy,Quartile1,Top 10%,318108,,12
4700151740,Journal of Broadcasting and Electronic Media,3,3315,Communication,Quartile1,Top 10%,8838151,15506878,33
28237,Journal of Nursing Scholarship,2.97,2900,General Nursing,Quartile1,Top 10%,15276546,15475069,29
10600153309,PLoS ONE,2.97,1000,Multidisciplinary,Quartile1,Top 10%,19326203,,10
24245,Journal of the American Academy of Dermatology,2.93,2708,Dermatology,Quartile1,Top 10%,1909622,10976787,27
28751,Critical Social Policy,2.93,3320,Political Science and International Relations,Quartile1,Top 10%,2610183,,33
13821,Current Opinion in Ophthalmology,2.91,2731,Ophthalmology,Quartile1,Top 10%,10408738,15317021,27
27204,International Journal of Social Research Methodology: Theory and Practice,2.91,3300,General Social Sciences,Quartile1,Top 10%,13645579,14645300,33
13279,European Planning Studies,2.9,3305,"Geography, Planning and Development",Quartile1,Top 10%,9654313,14695944,33
14360,Rhinology,2.88,2733,Otorhinolaryngology,Quartile1,Top 10%,3000729,,27
15754,Pediatric Research,2.86,2735,"Pediatrics, Perinatology, and Child Health",Quartile1,Top 10%,313998,15300447,27
21948,Regional Anesthesia and Pain Medicine,2.84,2703,Anesthesiology and Pain Medicine,Quartile1,Top 10%,10987339,,27
4400151715,Stata Journal,2.82,2601,Mathematics (miscellaneous),Quartile1,Top 10%,1536867X,,26
19700174902,"Clinical, Cosmetic and Investigational Dermatology",2.82,2708,Dermatology,Quartile1,Top 10%,11787015,,27
19700190349,Communication Methods and Measures,2.76,3315,Communication,Quartile1,Top 10%,19312458,19312466,33
20687,Journalism and Mass Communication Quarterly,2.74,3315,Communication,Quartile1,Top 10%,10776990,,33
62303,Animal Feed Science and Technology,2.74,1103,Animal Science and Zoology,Quartile1,Top 10%,3778401,,11
11700154368,Publications Mathematiques de l'Institut des Hautes Etudes Scientifiques,2.74,2600,General Mathematics,Quartile1,Top 10%,738301,,26
19700187607,Journalism Studies,2.74,3315,Communication,Quartile1,Top 10%,1461670X,14699699,33
26175,Journal of Prosthetic Dentistry,2.72,3504,Oral Surgery,Quartile1,Top 10%,223913,10976841,35
34441,BMC Complementary and Alternative Medicine,2.69,2707,Complementary and alternative medicine,Quartile1,Top 10%,14726882,,27
28097,BMC Family Practice,2.68,2714,Family Practice,Quartile1,Top 10%,14712296,,27
28186,Journal of Advanced Nursing,2.66,2900,General Nursing,Quartile1,Top 10%,3092402,13652648,29
27050,Australian Journal of Grape and Wine Research,2.62,1108,Horticulture,Quartile1,Top 10%,13227130,,11
11000153737,Head and Neck,2.6,2733,Otorhinolaryngology,Quartile1,Top 10%,10433074,10970347,27
16700154702,Veterinary and Comparative Oncology,2.57,3400,General Veterinary,Quartile1,Top 10%,14765829,,34
19137,Apidologie,2.56,1109,Insect Science,Quartile1,Top 10%,448435,12979678,11
30088,Journal of Social Issues,2.56,3300,General Social Sciences,Quartile1,Top 10%,224537,15404560,33
26751,Scientia Horticulturae,2.54,1108,Horticulture,Quartile1,Top 10%,3044238,,11
19020,"Plant Cell, Tissue and Organ Culture",2.53,1108,Horticulture,Quartile1,Top 10%,1676857,15735044,11
14912,International Journal of Transgenderism,2.47,3318,Gender Studies,Quartile1,Top 10%,14344599,,33
25936,Duke Mathematical Journal,2.47,2600,General Mathematics,Quartile1,Top 10%,127094,,26
5600157637,European Journal of Criminology,2.47,3308,Law,Quartile1,Top 10%,14773708,,33
17600155124,Current Zoology,2.47,1103,Animal Science and Zoology,Quartile1,Top 10%,16745507,,11
27479,Annals of Family Medicine,2.44,2714,Family Practice,Quartile1,Top 10%,15441709,15441717,27
6400153126,Theoretical Economics,2.41,2000,"General Economics, Econometrics and Finance",Quartile1,Top 10%,15557561,,20
26419,SIAM Journal on Matrix Analysis and Applications,2.4,2603,Analysis,Quartile1,Top 10%,8954798,10957162,26
17636,Animal Health Research Reviews,2.39,1103,Animal Science and Zoology,Quartile1,Top 10%,14662523,14752654,11
15185,Academic Emergency Medicine,2.38,2711,Emergency Medicine,Quartile1,Top 10%,10696563,,27
40751,Evolutionary Anthropology,2.36,3314,Anthropology,Quartile1,Top 10%,10601538,15206505,33
4700152205,Criminology and Criminal Justice,2.35,3308,Law,Quartile1,Top 10%,17488966,17488958,33
4000148701,Perspectives on Politics,2.34,3320,Political Science and International Relations,Quartile1,Top 10%,15375927,,33
19700175822,Journal of Multidisciplinary Healthcare,2.31,2900,General Nursing,Quartile1,Top 10%,11782390,,29
18316,Journal of Veterinary Internal Medicine,2.3,3400,General Veterinary,Quartile1,Top 10%,8916640,19391676,34
500147002,Worldviews on Evidence-Based Nursing,2.27,2900,General Nursing,Quartile1,Top 10%,1545102X,17416787,29
9700153101,Chinese Journal of International Politics,2.21,3320,Political Science and International Relations,Quartile1,Top 10%,17508916,,33
130084,Journal of Contemporary Criminal Justice,2.17,3308,Law,Quartile1,Top 10%,10439862,,33
25959,Annales Scientifiques de l'Ecole Normale Superieure,2.15,2600,General Mathematics,Quartile1,Top 10%,129593,,26
17900156729,Journal of Human Capital,2.1,2000,"General Economics, Econometrics and Finance",Quartile1,Top 10%,19328575,,20
19900191883,American Economic Journal: Microeconomics,2.08,2000,"General Economics, Econometrics and Finance",Quartile1,Top 10%,19457669,19457685,20
28191,Journal of Clinical Nursing,2.07,2900,General Nursing,Quartile1,Top 10%,9621067,13652702,29
4300151401,BMC Veterinary Research,2.06,3400,General Veterinary,Quartile1,Top 10%,17466148,,34
22856,Yale Law Journal,2.01,3308,Law,Quartile1,Top 10%,440094,,33
5600155075,Field Methods,2,3314,Anthropology,Quartile1,Top 10%,1525822X,,33
19538,Veterinary Pathology,1.98,3400,General Veterinary,Quartile1,Top 10%,3009858,15442217,34
5600153394,International Criminal Justice Review,1.9,3308,Law,Quartile1,Top 10%,10575677,,33
33476,Medical Anthropology Quarterly,1.87,3314,Anthropology,Quartile1,Top 10%,7455194,,33
5600155948,European Law Journal,1.87,3308,Law,Quartile1,Top 10%,13515993,14680386,33
25026,European Journal of Orthodontics,1.83,3505,Orthodontics,Quartile1,Top 10%,1415387,14602210,35
27285,Journal for the Scientific Study of Religion,1.75,1212,Religious studies,Quartile1,Top 10%,218294,,12
25403,Mind,1.58,1211,Philosophy,Quartile1,Top 10%,264423,14602113,12
6500153208,Philosophical Quarterly,1.54,1211,Philosophy,Quartile1,Top 10%,318094,14679213,12
26582,Geometry and Topology,1.53,2608,Geometry and Topology,Quartile1,Top 10%,14653060,,26
26109,Philosophical Studies,1.38,1211,Philosophy,Quartile1,Top 10%,318116,,12
5000153503,Music Perception,1.37,1210,Music,Quartile1,Top 10%,7307829,,12
85519,Ethics,1.35,1211,Philosophy,Quartile1,Top 10%,141704,1539297X,12
147232,International Journal of Cultural Studies,1.28,3316,Cultural Studies,Quartile1,Top 10%,13678779,,33
5700159284,Narrative,1.26,1208,Literature and Literary Theory,Quartile1,Top 10%,10633685,1538974X,12
16000154743,Nous-Supplement: Philosophical Perspectives,1.26,1211,Philosophy,Quartile1,Top 10%,15208583,,12
24781,Journal of Applied Philosophy,1.23,1211,Philosophy,Quartile1,Top 10%,2643758,,12
19700194016,Journal of Cultural Economy,1.17,3316,Cultural Studies,Quartile1,Top 10%,17530350,17530369,33
22208,Australasian Journal of Philosophy,1.16,1211,Philosophy,Quartile1,Top 10%,48402,,12
24810,Journal of Moral Education,1.13,1212,Religious studies,Quartile1,Top 10%,3057240,14653877,12
19800188060,Celebrity Studies,1.12,3316,Cultural Studies,Quartile1,Top 10%,19392397,19392400,33
22374,Twentieth Century British History,0.99,1202,History,Quartile1,Top 10%,9552359,14774674,12
19095,Journal of African History,0.89,1202,History,Quartile1,Top 10%,218537,14695138,12
15883,Journal of Modern History,0.82,1202,History,Quartile1,Top 10%,222801,15375358,12
15558,New Literary History,0.8,1208,Literature and Literary Theory,Quartile1,Top 10%,286087,1080661X,12
14667,Diplomatic History,0.77,1202,History,Quartile1,Top 10%,1452096,14677709,12
16475,Oral History Review,0.77,1202,History,Quartile1,Top 10%,940798,,12
16000154717,Modern Language Quarterly,0.61,1208,Literature and Literary Theory,Quartile1,Top 10%,267929,,12
5700156078,Poetics Today,0.57,1208,Literature and Literary Theory,Quartile1,Top 10%,3335372,,12
27341,Journal of Religious Ethics,0.54,1212,Religious studies,Quartile1,Top 10%,3849694,14679795,12
5600155214,Journal of the American Academy of Religion,0.52,1212,Religious studies,Quartile1,Top 10%,27189,,12
21100286926,Religions,0.5,1212,Religious studies,Quartile1,Top 10%,,20771444,12
5700169125,Style,0.43,1208,Literature and Literary Theory,Quartile1,Top 10%,394238,,12
5700152915,Research in African Literatures,0.4,1208,Literature and Literary Theory,Quartile1,Top 10%,345210,15272044,12
16200154795,MFS - Modern Fiction Studies,0.35,1208,Literature and Literary Theory,Quartile1,Top 10%,267724,,12
6000186059,Genre,0.34,1208,Literature and Literary Theory,Quartile1,Top 10%,166928,,12
